car15_1.jpg,0.19922,0.40977,0.65521,0.7474
car15_2.jpg,0.52227,0.75703,0.65573,0.75052
car15_3.jpg,0.78398,0.83203,0.61667,0.64323
car16_1.jpg,0.75039,0.95547,0.51875,0.62604
car16_2.jpg,0.4168,0.65625,0.53646,0.63177
car16_3.jpg,0.10859,0.31094,0.54323,0.63594
car17_1.jpg,0.59961,0.69453,0.64635,0.72083
car17_2.jpg,0.45625,0.57109,0.65365,0.75
car17_3.jpg,0.2207,0.40469,0.67344,0.81094
car17_4.jpg,0.77812,0.81875,0.63385,0.68021
car19_1.jpg,0.62,0.76875,0.39333,0.53167
car19_2.jpg,0.46875,0.62625,0.405,0.53333
car19_3.jpg,0.33875,0.49625,0.40833,0.53333
car19_4.jpg,0.20125,0.36875,0.42333,0.53333
car19_5.jpg,0.09875,0.26125,0.42833,0.53167
car19_6.jpg,0.00375,0.16375,0.435,0.53333
car2_1.jpg,0.51758,0.70459,0.67253,0.75977
car2_2.jpg,0.33643,0.51855,0.67578,0.75326
car2_3.jpg,0.20117,0.33936,0.67578,0.74935
car2_4.jpg,0.07959,0.20703,0.67253,0.74089
car20_1.jpg,0.42375,0.86375,0.70833,0.89833
car20_2.jpg,0.1125,0.4275,0.71167,0.85667
car21_1.jpg,0.2125,0.43875,0.46833,0.59
car21_2.jpg,0.42875,0.59,0.45,0.55167
car21_3.jpg,0.8775,0.99875,0.43667,0.61
car21_4.jpg,0.73625,0.84,0.41333,0.48833
car21_5.jpg,0.57375,0.70125,0.44667,0.51833
car22_1.jpg,0.16,0.3825,0.55167,0.63333
car22_2.jpg,0.47125,0.685,0.54333,0.62833
car22_3.jpg,0.76,0.9775,0.51833,0.61833
car23_1.jpg,0.00125,0.2725,0.46833,0.61167
car23_2.jpg,0.25625,0.4775,0.44,0.58167
car23_3.jpg,0.4575,0.6075,0.46333,0.56333
car23_4.jpg,0.705,0.845,0.44833,0.54333
car24_1.jpg,0.0775,0.36875,0.58167,0.73667
car24_2.jpg,0.3825,0.6125,0.63667,0.79167
car24_3.jpg,0.60375,0.82125,0.635,0.86167
car25_1.jpg,0.03,0.24875,0.605,0.69333
car25_2.jpg,0.35,0.57125,0.59167,0.68333
car25_3.jpg,0.58875,0.785,0.59,0.67667
car28_1.jpg,0.02875,0.18625,0.60667,0.7
car28_2.jpg,0.2,0.37,0.625,0.69833
car28_3.jpg,0.40375,0.605,0.625,0.71
car29_1.jpg,0.07125,0.4025,0.67333,0.81667
car29_2.jpg,0.455,0.75375,0.64,0.79667
car3_1.jpg,0.36172,0.62187,0.65521,0.7776
car3_2.jpg,0.12852,0.33906,0.65208,0.75781
car32_1.jpg,0.046682,0.36767,0.64969,0.78498
car32_2.jpg,0.38002,0.65432,0.62654,0.78292
car32_3.jpg,0.68711,0.96566,0.6322,0.76646
car34_1.jpg,0.49125,0.8825,0.61333,0.8475
car34_2.jpg,0.04,0.19125,0.61,0.71833
car37_1.jpg,0.11265,0.47569,0.59465,0.74897
car37_2.jpg,0.48495,0.78935,0.60494,0.7073
car38_1.jpg,0.29199,0.55273,0.4082,0.50977
car38_2.jpg,0.0014648,0.26807,0.39909,0.51107
car38_3.jpg,0.56445,0.74609,0.41992,0.51237
car38_4.jpg,0.75439,0.95557,0.42578,0.51237
car39_1.jpg,0.40088,0.64063,0.56836,0.68099
car39_2.jpg,0.19043,0.38818,0.57422,0.66406
car39_3.jpg,0.043457,0.20361,0.56966,0.65234
car4_1.jpg,0.11445,0.37734,0.64323,0.77083
car4_2.jpg,0.42188,0.63203,0.62083,0.73594
car4_3.jpg,0.65312,0.80234,0.62813,0.70521
car4_4.jpg,0.80312,0.88555,0.61562,0.67917
car40_1.jpg,0.52295,0.67871,0.6556,0.76172
car40_2.jpg,0.31006,0.51953,0.64453,0.77799
car40_3.jpg,0.0014648,0.31592,0.59049,0.80078
car40_4.jpg,0.87402,0.92725,0.67578,0.72266
car41_1.jpg,0.04834,0.45752,0.76758,0.99935
car5_1.jpg,0.62256,0.9292,0.41927,0.71094
car5_2.jpg,0.34521,0.57178,0.46159,0.70898
car5_3.jpg,0.17139,0.33545,0.45703,0.5944
car5_4.jpg,0.012207,0.1709,0.46354,0.60091
car5_5.jpg,0.49805,0.54688,0.4043,0.45638
car5_6.jpg,0.33154,0.40039,0.43294,0.50521
car6_1.jpg,0.43441,0.70679,0.50617,0.65175
car6_2.jpg,0.07716,0.41127,0.50206,0.68827
car6_3.jpg,0.71103,0.89738,0.50977,0.61317
car7_1.jpg,0.057813,0.24141,0.71354,0.92396
car7_2.jpg,0.74531,0.93437,0.69375,0.93229
car7_6.jpg,0.50703,0.68359,0.73646,0.9375
car7_7.jpg,0.28437,0.42578,0.72188,0.91771
car8_1.jpg,0.15856,0.40201,0.76955,0.88426
car8_2.jpg,0.0003858,0.13426,0.77263,0.86111
car8_3.jpg,0.42014,0.72492,0.78086,0.91307
car8_4.jpg,0.78318,0.99884,0.76749,0.92798
chair1_1.jpg,0.0027778,0.063889,0.41333,0.57083
chair1_2.jpg,0.058333,0.15389,0.4625,0.67
chair1_4.jpg,0.88611,0.99722,0.4675,0.68167
chair1_5.jpg,0.78944,0.89278,0.41,0.58583
chair1_6.jpg,0.74667,0.80167,0.39083,0.5125
chair1_7.jpg,0.71056,0.74111,0.3775,0.45917
chair1_8.jpg,0.64167,0.69056,0.35667,0.42667
chair1_9.jpg,0.50167,0.59222,0.3475,0.53583
chair1_10.jpg,0.36944,0.45222,0.34583,0.53083
chair1_11.jpg,0.27167,0.31722,0.35,0.45417
chair1_12.jpg,0.23333,0.28722,0.37917,0.49
chair1_13.jpg,0.19944,0.255,0.39667,0.53333
chair1_14.jpg,0.15278,0.21,0.43167,0.57833
chair10_1.jpg,0.60125,0.82813,0.49417,0.89917
chair10_2.jpg,0.13563,0.41,0.57333,0.99917
chair10_3.jpg,0.73938,0.83,0.2875,0.45167
chair10_4.jpg,0.57,0.68125,0.30167,0.4775
chair10_5.jpg,0.49688,0.58,0.27167,0.4175
chair10_6.jpg,0.78812,0.85625,0.2125,0.31583
chair10_7.jpg,0.51875,0.56812,0.1725,0.245
chair10_8.jpg,0.28813,0.32188,0.17583,0.22667
chair10_9.jpg,0.35,0.39313,0.16917,0.22667
chair11_1.jpg,0.15781,0.28555,0.57135,0.80937
chair11_2.jpg,0.32656,0.47422,0.57083,0.84531
chair11_3.jpg,0.61211,0.75234,0.575,0.85729
chair14_1.jpg,0.21826,0.46191,0.47135,0.85091
chair14_2.jpg,0.77246,0.94043,0.32682,0.58203
chair14_3.jpg,0.094727,0.26563,0.34961,0.60091
chair2_1.jpg,0.12101,0.25378,0.42327,0.55941
chair2_2.jpg,0.30588,0.41008,0.39851,0.52228
chair2_3.jpg,0.41176,0.49244,0.37129,0.47277
chair2_5.jpg,0.64706,0.74118,0.34158,0.42079
chair2_6.jpg,0.13277,0.46891,0.50248,0.99752
chair2_8.jpg,0.51933,0.81345,0.48267,0.99752
chair3_1.jpg,0.003,0.34,0.71031,0.99884
chair3_2.jpg,0.021,0.158,0.5168,0.61645
chair3_3.jpg,0.301,0.387,0.44612,0.50174
chair3_4.jpg,0.404,0.477,0.41831,0.46234
chair3_5.jpg,0.435,0.78,0.68482,0.99884
chair4_1.jpg,0.392,0.456,0.48,0.528
chair4_2.jpg,0.52,0.576,0.50133,0.54933
chair4_3.jpg,0.708,0.788,0.54133,0.616
chair4_4.jpg,0.61,0.686,0.51467,0.57867
chair4_5.jpg,0.82,0.902,0.57333,0.656
chair4_6.jpg,0.298,0.476,0.57333,0.90133
chair4_8.jpg,0.478,0.684,0.62933,0.992
chair4_9.jpg,0.734,0.944,0.65333,0.99733
chair5_1.jpg,0.0475,0.25625,0.3625,0.63833
chair5_2.jpg,0.3,0.66938,0.51,0.99417
chair5_3.jpg,0.80375,0.99313,0.27833,0.52167
chair6_1.jpg,0.086875,0.40437,0.59917,0.9025
chair6_2.jpg,0.68875,0.99625,0.54667,0.98917
chair7_1.jpg,0.75813,0.94563,0.44833,0.72
chair7_2.jpg,0.50625,0.7275,0.57083,0.91083
chair7_3.jpg,0.096875,0.42063,0.61583,0.9925
chair8_1.jpg,0.1475,0.35688,0.51167,0.99833
chair8_2.jpg,0.56188,0.77438,0.50833,0.91917
chair9_1.jpg,0.20361,0.46191,0.6849,0.9987
chair9_2.jpg,0.83496,0.9292,0.45378,0.56576
chair9_3.jpg,0.56592,0.71777,0.52409,0.67839
cpu1_1.jpg,0.25078,0.35469,0.17448,0.39323
cpu1_2.jpg,0.37852,0.45977,0.17656,0.39271
cpu1_3.jpg,0.50859,0.59023,0.17083,0.38802
cpu1_4.jpg,0.58906,0.66797,0.13125,0.38385
cpu1_5.jpg,0.17227,0.25234,0.18073,0.38958
door1_1.jpg,0.7963,0.91551,0.41358,0.73611
door1_2.jpg,0.60918,0.71258,0.43056,0.73868
giraffe1_1.jpg,0.088542,0.38802,0.21875,0.6875
giraffe1_2.jpg,0.6849,0.89583,0.27344,0.63672
house1_1.jpg,0.065,0.4,0.053333,0.68
house1_2.jpg,0.41125,0.86125,0.10167,0.73167
lamp1_1.jpg,0.22762,0.49306,0.087449,0.50463
lamp1_2.jpg,0.49653,0.75502,0.1034,0.52418
light1_1.jpg,0.54375,0.6225,0.038333,0.93
light1_2.jpg,0.77875,0.80125,0.44167,0.70833
light1_3.jpg,0.7425,0.75375,0.50833,0.65667
monitor1_1.jpg,0.15625,0.44219,0.225,0.53542
monitor1_2.jpg,0.50469,0.81094,0.20833,0.60625
motorbike1_1.jpg,0.2226,0.3165,0.50171,0.84546
motorbike1_2.jpg,0.52055,0.64926,0.45591,0.76969
motorbike1_3.jpg,0.69834,0.82192,0.47603,0.74529
people1_1.jpg,0.10312,0.17344,0.41042,0.73542
people1_2.jpg,0.17813,0.33125,0.42917,0.91667
people1_3.jpg,0.57656,0.65,0.42083,0.72917
people10_1.jpg,0.72415,0.76505,0.70216,0.84208
people10_2.jpg,0.35957,0.40818,0.67541,0.85751
people10_3.jpg,0.6061,0.68827,0.67901,0.9213
people10_4.jpg,0.41358,0.46682,0.69239,0.92233
people11_1.jpg,0.092207,0.17477,0.51646,0.78549
people11_2.jpg,0.25154,0.32176,0.51286,0.73045
people11_3.jpg,0.33565,0.39313,0.52984,0.7356
people11_4.jpg,0.40856,0.45988,0.54167,0.70679
people11_5.jpg,0.49653,0.53897,0.53652,0.6749
people11_6.jpg,0.53819,0.58025,0.51955,0.66667
people13_1.jpg,0.30273,0.3457,0.53971,0.67383
people13_2.jpg,0.35303,0.39453,0.53385,0.67122
people15_1.jpg,0.75342,0.99854,0.26497,0.99609
people15_2.jpg,0.34424,0.3833,0.39518,0.54622
people15_3.jpg,0.59277,0.63184,0.40625,0.50911
people15_4.jpg,0.11084,0.33643,0.32943,0.85417
people3_1.jpg,0.50438,0.58813,0.32333,0.6575
people3_2.jpg,0.5725,0.6625,0.34333,0.6725
people3_3.jpg,0.21375,0.31375,0.29583,0.67083
people3_4.jpg,0.39875,0.47313,0.32667,0.64833
people4_1.jpg,0.46187,0.56125,0.44417,0.85083
people4_2.jpg,0.3,0.37,0.42,0.85333
people5_1.jpg,0.4625,0.52625,0.50583,0.76417
people5_2.jpg,0.54188,0.60562,0.51167,0.76667
people20_1.jpg,0.37114,0.52469,0.31842,0.89866
people20_2.jpg,0.54514,0.70448,0.29064,0.99383
people21_1.jpg,0.30671,0.43441,0.29475,0.66152
people21_2.jpg,0.6358,0.72145,0.34979,0.66101
people23_1.jpg,0.69985,0.77276,0.47582,0.73405
people23_2.jpg,0.62307,0.68789,0.47274,0.73765
people23_3.jpg,0.51659,0.58102,0.48765,0.72325
people23_4.jpg,0.46103,0.5162,0.48817,0.72325
people24_1.jpg,0.36133,0.44238,0.53776,0.85742
people24_2.jpg,0.26855,0.35596,0.55664,0.86133
people24_3.jpg,0.19043,0.27539,0.54883,0.84635
people26_1.jpg,0.71682,0.85648,0.43107,0.83796
pumpkin1_1.jpg,0.6125,0.91953,0.37708,0.76771
pumpkin1_2.jpg,0.41328,0.54063,0.33646,0.575
pumpkin3_1.jpg,0.23438,0.39844,0.73854,0.96146
pumpkin3_2.jpg,0.28359,0.37578,0.13646,0.23958
pumpkin3_3.jpg,0.77734,0.86719,0.49688,0.64687
pumpkin3_4.jpg,0.73672,0.78516,0.34063,0.39896
pumpkin3_5.jpg,0.28359,0.35313,0.36979,0.45417
pumpkin3_6.jpg,0.27734,0.32266,0.28958,0.34167
pumpkin3_7.jpg,0.68906,0.73594,0.24271,0.30312
rock1_1.jpg,0.21016,0.42656,0.4875,0.63542
rock1_2.jpg,0.44453,0.57266,0.40313,0.57083
rock1_3.jpg,0.56797,0.67109,0.52083,0.63542
rock1_4.jpg,0.68672,0.77266,0.53438,0.65625
rock1_5.jpg,0.69453,0.82266,0.33854,0.46875
rock1_6.jpg,0.85234,0.90859,0.26146,0.32083
towel2_1.jpg,0.20718,0.40394,0.34568,0.7284
towel2_2.jpg,0.40201,0.59606,0.34259,0.72685
towel2_3.jpg,0.60494,0.78549,0.34414,0.7073
tree1_1.jpg,0.04875,0.12125,0.115,0.51667
tree1_2.jpg,0.6125,0.66375,0.21333,0.43333
tree1_3.jpg,0.91125,0.99875,0.028333,0.675
bench1_1.jpg,0.33105,0.45215,0.77148,0.82227
bench1_2.jpg,0.62744,0.75146,0.76432,0.82552
bench2_1.jpg,0.29297,0.53906,0.75977,0.92122
bench2_2.jpg,0.60498,0.7251,0.72917,0.82943
bench2_3.jpg,0.77051,0.85254,0.70443,0.75065
bird3_1.jpg,0.56055,0.59375,0.42513,0.52409
bird3_2.jpg,0.43115,0.47559,0.46875,0.57422
bird3_3.jpg,0.28711,0.35254,0.46224,0.52148
cannon1_1.jpg,0.125,0.23145,0.74935,0.83724
cannon1_2.jpg,0.7793,0.88086,0.75391,0.83919
car35_1.jpg,0.000625,0.5075,0.47,0.73417
car35_2.jpg,0.57,0.99,0.45667,0.68667
car47_1.jpg,0.040509,0.35224,0.59825,0.74383
car47_2.jpg,0.67052,0.81983,0.57665,0.66152
car47_3.jpg,0.36304,0.6169,0.55761,0.69959
car47_4.jpg,0.82948,0.94522,0.56687,0.64095
elephant1_1.jpg,0.11784,0.5578,0.1292,0.93324
elephant1_2.jpg,0.52001,0.85335,0.42459,0.93852
giraffe2_1.jpg,0.13507,0.31484,0.22967,0.8816
giraffe2_2.jpg,0.63285,0.91059,0.2349,0.76462
giraffe2_3.jpg,0.3383,0.57197,0.26296,0.84831
giraffe3_1.jpg,0.61672,0.82135,0.11344,0.8536
giraffe3_2.jpg,0.36045,0.55223,0.25557,0.80565
giraffe3_3.jpg,0.26113,0.40297,0.20805,0.753
people27_1.jpg,0.63313,0.69688,0.55083,0.76
people27_2.jpg,0.56375,0.61375,0.57333,0.7725
people28_1.jpg,0.62875,0.66812,0.54333,0.71667
people28_2.jpg,0.7175,0.75813,0.56,0.7025
people29_1.jpg,0.35875,0.445,0.63,0.83
people29_2.jpg,0.16375,0.21563,0.615,0.84167
people32_1.jpg,0.57563,0.68688,0.53583,0.79833
people32_2.jpg,0.33375,0.45313,0.55083,0.84667
people33_2.jpg,0.68,0.79188,0.2875,0.7875
people33_3.jpg,0.43625,0.60688,0.26167,0.80833
people34_1.jpg,0.33761,0.50029,0.32534,0.99829
people34_2.jpg,0.50628,0.54395,0.4208,0.60146
people34_3.jpg,0.60902,0.65525,0.44264,0.62971
people34_4.jpg,0.55537,0.58619,0.43279,0.628
people39_1.jpg,0.20833,0.35742,0.36719,0.68799
people39_2.jpg,0.49674,0.6569,0.354,0.66846
people40_1.jpg,0.43921,0.58305,0.58519,0.99658
people40_2.jpg,0.60331,0.73145,0.59332,0.99144
people40_3.jpg,0.71718,0.83419,0.54837,0.99144
people41_1.jpg,0.39212,0.4278,0.62329,0.79795
people41_2.jpg,0.33647,0.37386,0.62457,0.7881
people42_1.jpg,0.70703,0.7749,0.39714,0.60417
people42_2.jpg,0.58447,0.64307,0.42708,0.60547
people42_3.jpg,0.50879,0.56055,0.41406,0.5944
people42_4.jpg,0.40186,0.49414,0.40951,0.72005
people43_1.jpg,0.37891,0.42676,0.54427,0.67188
people43_2.jpg,0.32373,0.35498,0.54622,0.66797
people46_1.jpg,0.70215,0.80176,0.63542,0.875
people46_2.jpg,0.104,0.23975,0.6263,0.94857
people46_3.jpg,0.37988,0.45068,0.62891,0.81836
people48_1.jpg,0.6582,0.75,0.64323,0.96484
people48_2.jpg,0.76025,0.84619,0.64974,0.97005
plant2_1.jpg,0.36073,0.44329,0.76337,0.89095
plant2_2.jpg,0.47184,0.70563,0.61934,0.8714
plant2_3.jpg,0.71914,0.80478,0.66461,0.82819
pot1_1.jpg,0.033203,0.21338,0.29232,0.64258
pot1_2.jpg,0.20654,0.43066,0.094401,0.57617
pot1_3.jpg,0.34473,0.53125,0.41797,0.79688
pot1_4.jpg,0.4917,0.69727,0.49805,0.89779
swan1_1.jpg,0.18359,0.28027,0.44271,0.57357
swan1_2.jpg,0.37451,0.56055,0.61849,0.84831
swan1_3.jpg,0.65088,0.78467,0.60482,0.74284
